domain,name,n_nodes,n_edges,level,measure,value,auc
Biological,C_elegans_posterior_nervous_system_Worm_c_elegans_neural_male_1,269,2902,80,spectral_entropy,0.8814381899586451,
Biological,C_elegans_posterior_nervous_system_Worm_c_elegans_neural_male_1,269,2902,60,spectral_entropy,0.8532461258315062,
Biological,C_elegans_posterior_nervous_system_Worm_c_elegans_neural_male_1,269,2902,40,spectral_entropy,0.8469907245972522,
Biological,C_elegans_posterior_nervous_system_Worm_c_elegans_neural_male_1,269,2902,20,spectral_entropy,0.8948450077067991,
Biological,C_elegans_posterior_nervous_system_Worm_c_elegans_neural_male_1,269,2902,100,adamic_adar_entropy,1.0414347729923157,0.9139506539833531
Biological,C_elegans_posterior_nervous_system_Worm_c_elegans_neural_male_1,269,2902,100,seal_entropy,0.6940242558446573,0.9257491082045185
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,100,spectral_entropy,0.7926772257232081,
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,80,spectral_entropy,0.7445906326476217,
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,60,spectral_entropy,0.6843755764619074,
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,40,spectral_entropy,0.7238085508504878,
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,20,spectral_entropy,0.8264711789515967,
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,100,adamic_adar_entropy,-0.0,0.43169398907103823
Biological,Clements_Long_plant-pollinator_web_Clements_Long_plant-pollinator_web,361,918,100,seal_entropy,0.6420567693432658,0.9344411597838096
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,100,spectral_entropy,0.8181265206812651,
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,80,spectral_entropy,0.6980802792321117,
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,60,spectral_entropy,0.875,
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,40,spectral_entropy,0.8774834437086093,
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,20,spectral_entropy,0.8627450980392157,
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,100,adamic_adar_entropy,,0.3888888888888889
Biological,Cold_Lake_host-parasite_web_Cold_Lake,50,91,100,seal_entropy,0.7910013394525958,0.8734567901234568
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,100,spectral_entropy,0.8757961783439491,
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,80,spectral_entropy,0.8260373049105444,
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,60,spectral_entropy,0.8650742414460942,
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,40,spectral_entropy,0.8324324324324325,
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,20,spectral_entropy,0.9582309582309582,
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,100,adamic_adar_entropy,,0.35714285714285715
Biological,Dupont_plant-pollinator_web_Dupont_plant-pollinator_web,49,106,100,seal_entropy,0.6897489796435451,0.909297052154195
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,100,spectral_entropy,0.7476385671003386,
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,80,spectral_entropy,0.6992245952931574,
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,60,spectral_entropy,0.7292707292707292,
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,40,spectral_entropy,0.8058394160583942,
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,20,spectral_entropy,0.9227967953386744,
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,100,adamic_adar_entropy,-0.0,0.425531914893617
Biological,Elberling_Olesen_plant-pollinator_web_Elberling_Olesen_plant-pollinator_web,141,238,100,seal_entropy,0.6728908498152009,0.8804889090086012
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,100,spectral_entropy,0.885547201336675,
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,80,spectral_entropy,0.8823529411764706,
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,60,spectral_entropy,0.9836065573770492,
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,40,spectral_entropy,0.930930930930931,
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,20,spectral_entropy,1.1956521739130437,
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,100,adamic_adar_entropy,,0.5
Biological,Fonseca_Ganade_plant-ant_web_Fonseca_Ganade_plant-ant_web,29,38,100,seal_entropy,0.5929060718765461,0.673469387755102
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,100,spectral_entropy,0.09009009009009009,
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,80,spectral_entropy,0.08880994671403197,
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,60,spectral_entropy,0.08907951171230617,
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,40,spectral_entropy,0.08673305493093478,
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,20,spectral_entropy,0.0880540064572938,
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,100,adamic_adar_entropy,,0.1764705882352941
Biological,Hocking_plant-pollinator_web_Hocking_plant-pollinator_web,87,86,100,seal_entropy,-0.0,1.0
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,100,spectral_entropy,0.8468776732249785,
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,80,spectral_entropy,0.8602926025139089,
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,60,spectral_entropy,0.8641799544419134,
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,40,spectral_entropy,0.9249226006191952,
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,20,spectral_entropy,0.7733491969066032,
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,100,adamic_adar_entropy,-0.0,0.4363636363636364
Biological,Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web,128,278,100,seal_entropy,0.6966547760710781,0.88
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,100,spectral_entropy,0.7541659508675486,
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,80,spectral_entropy,0.6829204919452625,
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,60,spectral_entropy,0.7336591325595602,
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,40,spectral_entropy,0.9262006304468756,
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,20,spectral_entropy,0.9483705602343463,
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,100,adamic_adar_entropy,,0.5197392751479291
Biological,Ito_core_yeast_interactome_2001_Ito-core,426,521,100,seal_entropy,0.8921047599116213,0.8189718934911241
Biological,Joern_plant-herbivore_webs_Altuda,74,184,100,spectral_entropy,0.799127233056048,
Biological,Joern_plant-herbivore_webs_Altuda,74,184,80,spectral_entropy,0.8031894204589654,
Biological,Joern_plant-herbivore_webs_Altuda,74,184,60,spectral_entropy,0.8000882612533098,
Biological,Joern_plant-herbivore_webs_Altuda,74,184,40,spectral_entropy,0.757396449704142,
Biological,Joern_plant-herbivore_webs_Altuda,74,184,20,spectral_entropy,0.6339468302658486,
Biological,Joern_plant-herbivore_webs_Altuda,74,184,100,adamic_adar_entropy,-0.0,0.375
Biological,Joern_plant-herbivore_webs_Altuda,74,184,100,seal_entropy,0.5264918037743537,0.929783950617284
Biological,Joern_plant-herbivore_webs_Marathon,74,184,100,spectral_entropy,0.8007652364033889,
Biological,Joern_plant-herbivore_webs_Marathon,74,184,80,spectral_entropy,0.8035019455252919,
Biological,Joern_plant-herbivore_webs_Marathon,74,184,60,spectral_entropy,0.8136125654450262,
Biological,Joern_plant-herbivore_webs_Marathon,74,184,40,spectral_entropy,0.7591933570581257,
Biological,Joern_plant-herbivore_webs_Marathon,74,184,20,spectral_entropy,0.6300813008130081,
Biological,Joern_plant-herbivore_webs_Marathon,74,184,100,adamic_adar_entropy,-0.0,0.375
Biological,Joern_plant-herbivore_webs_Marathon,74,184,100,seal_entropy,0.49692161277807123,0.929783950617284
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,100,spectral_entropy,0.5646675037864568,
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,80,spectral_entropy,0.5392113659198674,
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,60,spectral_entropy,0.5785065967998503,
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,40,spectral_entropy,0.6378052648271487,
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,20,spectral_entropy,0.8048743023910706,
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,100,adamic_adar_entropy,-0.0,0.475
Biological,Kato_plant-pollinator_web_Kato_plant-pollinator_web,765,1201,100,seal_entropy,0.5946284065646252,0.9707725694444445
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,100,spectral_entropy,0.7226811740210893,
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,80,spectral_entropy,0.6922394241199092,
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,60,spectral_entropy,0.5997857907890038,
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,40,spectral_entropy,0.646112600536193,
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,20,spectral_entropy,0.8256150506512302,
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,100,adamic_adar_entropy,-0.0,0.3064516129032258
Biological,Kevan_plant-pollinator_web_Kevan_plant-pollinator_web,147,312,100,seal_entropy,0.5824722484660314,0.9780176899063475
Biological,Leather_plant-herbivore_webs_Britain,94,116,100,spectral_entropy,0.49031726411207255,
Biological,Leather_plant-herbivore_webs_Britain,94,116,80,spectral_entropy,0.4373401534526854,
Biological,Leather_plant-herbivore_webs_Britain,94,116,60,spectral_entropy,0.27902790279027906,
Biological,Leather_plant-herbivore_webs_Britain,94,116,40,spectral_entropy,0.256553262688232,
Biological,Leather_plant-herbivore_webs_Britain,94,116,20,spectral_entropy,0.7524752475247525,
Biological,Leather_plant-herbivore_webs_Britain,94,116,100,adamic_adar_entropy,-0.0,0.30434782608695654
Biological,Leather_plant-herbivore_webs_Britain,94,116,100,seal_entropy,0.31707153700801843,0.9905482041587902
Biological,Leather_plant-herbivore_webs_Finland,69,95,100,spectral_entropy,0.4262734584450402,
Biological,Leather_plant-herbivore_webs_Finland,69,95,80,spectral_entropy,0.3861788617886179,
Biological,Leather_plant-herbivore_webs_Finland,69,95,60,spectral_entropy,0.22265880812049774,
Biological,Leather_plant-herbivore_webs_Finland,69,95,40,spectral_entropy,0.2238314680710994,
Biological,Leather_plant-herbivore_webs_Finland,69,95,20,spectral_entropy,0.18064516129032257,
Biological,Leather_plant-herbivore_webs_Finland,69,95,100,adamic_adar_entropy,-0.0,0.2368421052631579
Biological,Leather_plant-herbivore_webs_Finland,69,95,100,seal_entropy,0.6033846309104968,0.9889196675900277
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,100,spectral_entropy,0.40678803274061526,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,80,spectral_entropy,0.46721120186697784,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,60,spectral_entropy,0.49986114968064427,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,40,spectral_entropy,0.7406356413166856,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,20,spectral_entropy,0.9181636726546906,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,100,adamic_adar_entropy,0.515474557007209,0.9737034331628928
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_2,112,743,100,seal_entropy,0.31310749904869106,0.9836102994886778
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,100,spectral_entropy,0.4872568821914077,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,80,spectral_entropy,0.54266019554055,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,60,spectral_entropy,0.5769903252127287,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,40,spectral_entropy,0.7114267269205939,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,20,spectral_entropy,0.8315789473684211,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,100,adamic_adar_entropy,0.7838251085456546,0.9722655798358192
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_4,183,933,100,seal_entropy,0.3391644116024254,0.9831772459243843
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,100,spectral_entropy,0.8231323166680666,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,80,spectral_entropy,0.7782963827304551,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,60,spectral_entropy,0.7269322109165332,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,40,spectral_entropy,0.714665048175404,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,20,spectral_entropy,0.8073440643863179,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,100,adamic_adar_entropy,1.182367138718678,0.9281559785030072
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_5,298,2684,100,seal_entropy,0.5989826058166231,0.9364801459122298
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,100,spectral_entropy,0.7326650959093752,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,80,spectral_entropy,0.7301816846285393,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,60,spectral_entropy,0.6837351794382112,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,40,spectral_entropy,0.7201162442839437,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,20,spectral_entropy,0.7597496389022629,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,100,adamic_adar_entropy,0.7299448120333922,0.9559005917159763
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_6,291,3251,100,seal_entropy,0.41804917167825095,0.9753538461538461
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,100,spectral_entropy,0.6806546370121695,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,80,spectral_entropy,0.6431872242772264,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,60,spectral_entropy,0.6477052359405301,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,40,spectral_entropy,0.7358479959525549,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,20,spectral_entropy,0.8442074823784564,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,100,adamic_adar_entropy,0.559197734659056,0.9548208470109875
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_8,273,3933,100,seal_entropy,0.4615116271677495,0.9644032981760969
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,100,spectral_entropy,0.6512146102761273,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,80,spectral_entropy,0.7365534259293192,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,60,spectral_entropy,0.7160656154898364,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,40,spectral_entropy,0.7744742229666853,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,20,spectral_entropy,0.8089381604018708,
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,100,adamic_adar_entropy,0.6287635239668606,0.9457884105288206
Biological,Malaria_var_DBLa_HVR_networks_HVR_networks_9,297,7562,100,seal_entropy,0.5617339391553362,0.9658297989977884
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,100,spectral_entropy,0.5349570512123518,
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,80,spectral_entropy,0.5598367346938775,
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,60,spectral_entropy,0.5674474959612278,
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,40,spectral_entropy,0.8125613346418057,
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,20,spectral_entropy,0.7985907222548443,
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,100,adamic_adar_entropy,,0.39743589743589747
Biological,McCullen_plant-pollinator_web_McCullen_plant-pollinator_web,150,198,100,seal_entropy,0.601846535234956,0.9260355029585798
Biological,Medan_plant-pollinator_web_RB_web,73,72,100,spectral_entropy,0.05913410770855333,
Biological,Medan_plant-pollinator_web_RB_web,73,72,80,spectral_entropy,0.057971014492753624,
Biological,Medan_plant-pollinator_web_RB_web,73,72,60,spectral_entropy,0.05702066999287241,
Biological,Medan_plant-pollinator_web_RB_web,73,72,40,spectral_entropy,0.05789235639981909,
Biological,Medan_plant-pollinator_web_RB_web,73,72,20,spectral_entropy,0.058931860036832415,
Biological,Medan_plant-pollinator_web_RB_web,73,72,100,adamic_adar_entropy,,0.2142857142857143
Biological,Medan_plant-pollinator_web_RB_web,73,72,100,seal_entropy,-0.0,1.0
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,100,spectral_entropy,0.761479886162603,
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,80,spectral_entropy,0.7731501993797076,
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,60,spectral_entropy,0.6920119607005554,
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,40,spectral_entropy,0.8272058823529411,
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,20,spectral_entropy,0.7883522727272727,
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,100,adamic_adar_entropy,-0.0,0.3559322033898305
Biological,Memmott_plant-pollinator_web_Memmott_plant-pollinator_web,104,299,100,seal_entropy,0.5767558086840626,0.9593507612754957
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,100,spectral_entropy,0.9436008676789588,
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,80,spectral_entropy,0.9118541033434651,
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,60,spectral_entropy,0.8353221957040573,
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,40,spectral_entropy,0.898876404494382,
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,20,spectral_entropy,0.75,
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,100,adamic_adar_entropy,-0.0,0.33333333333333337
Biological,Mosquin_Martin_plant-pollinator_web_Mosquin_Martin_plant-pollinator_web,22,33,100,seal_entropy,1.0,0.513888888888889
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,100,spectral_entropy,0.7275512157763738,
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,80,spectral_entropy,0.8160237388724035,
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,60,spectral_entropy,0.7723418134377038,
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,40,spectral_entropy,0.7502206531332745,
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,20,spectral_entropy,1.0103092783505154,
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,100,adamic_adar_entropy,-0.0,0.3214285714285714
Biological,Motten_plant-pollinator_web_Motten_plant-pollinator_web,57,143,100,seal_entropy,0.5278297006225017,0.9183673469387756
Biological,Olesen_plant-pollinator_web_Flores,22,30,100,spectral_entropy,0.8745684695051783,
Biological,Olesen_plant-pollinator_web_Flores,22,30,80,spectral_entropy,1.0222222222222221,
Biological,Olesen_plant-pollinator_web_Flores,22,30,60,spectral_entropy,0.9200968523002422,
Biological,Olesen_plant-pollinator_web_Flores,22,30,40,spectral_entropy,0.48387096774193544,
Biological,Olesen_plant-pollinator_web_Flores,22,30,20,spectral_entropy,0.8247422680412372,
Biological,Olesen_plant-pollinator_web_Flores,22,30,100,adamic_adar_entropy,-0.0,0.33333333333333337
Biological,Olesen_plant-pollinator_web_Flores,22,30,100,seal_entropy,1.0,0.6666666666666667
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,100,spectral_entropy,0.9025032938076416,
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,80,spectral_entropy,0.8895705521472392,
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,60,spectral_entropy,0.8607198748043818,
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,40,spectral_entropy,0.9577464788732394,
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,20,spectral_entropy,0.8849557522123893,
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,100,adamic_adar_entropy,-0.0,0.35
Biological,Olesen_plant-pollinator_web_Ile_aux_Aigrettes,27,52,100,seal_entropy,0.5893122756512394,0.75
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,100,spectral_entropy,0.6256256256256256,
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,80,spectral_entropy,0.7055503292568204,
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,60,spectral_entropy,0.5958230958230958,
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,40,spectral_entropy,0.8656036446469249,
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,20,spectral_entropy,0.9221902017291066,
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,100,adamic_adar_entropy,,0.325
Biological,Ollerton_plant-pollinator_web_Ollerton_plant-pollinator_web,65,103,100,seal_entropy,0.5669597607237227,0.8225
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,100,spectral_entropy,0.6436314363143631,
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,80,spectral_entropy,0.8412438625204582,
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,60,spectral_entropy,0.8347927612375948,
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,40,spectral_entropy,0.8285714285714286,
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,20,spectral_entropy,0.7317073170731708,
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,100,adamic_adar_entropy,-0.0,0.4318181818181818
Biological,Parsnip_and_McGregor_host-parasite_webs_McGregor_River,65,114,100,seal_entropy,0.6865369659430414,0.8801652892561984
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,100,spectral_entropy,0.729267505646983,
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,80,spectral_entropy,0.7222739981360671,
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,60,spectral_entropy,0.7058287795992714,
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,40,spectral_entropy,0.8689138576779026,
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,20,spectral_entropy,0.9282700421940928,
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,100,adamic_adar_entropy,-0.0,0.41935483870967744
Biological,Parsnip_and_McGregor_host-parasite_webs_Parsnip_River,70,158,100,seal_entropy,0.6528456733460177,0.8605619146722164
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,100,spectral_entropy,0.8612099644128114,
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,80,spectral_entropy,0.882147024504084,
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,60,spectral_entropy,0.7421150278293136,
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,40,spectral_entropy,0.8132530120481927,
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,20,spectral_entropy,1.206896551724138,
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,100,adamic_adar_entropy,-0.0,0.25
Biological,Poulin_seed-disperser_web_Poulin_seed-disperser_web,24,53,100,seal_entropy,0.8488535167807805,0.73
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,100,spectral_entropy,0.922233300099701,
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,80,spectral_entropy,0.8983375959079284,
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,60,spectral_entropy,0.9438528557599226,
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,40,spectral_entropy,0.9156452775775055,
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,20,spectral_entropy,0.9443507588532885,
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,100,adamic_adar_entropy,-0.0,0.45
Biological,Ramirez_Brito_plant-pollinator_web_Ramirez_Brito_plant-pollinator_web,70,101,100,seal_entropy,0.8602698307369145,0.6375
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,100,spectral_entropy,0.6817599363116368,
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,80,spectral_entropy,0.6856465912564965,
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,60,spectral_entropy,0.733462841203427,
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,40,spectral_entropy,0.8218998104318775,
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,20,spectral_entropy,0.8382872750642674,
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,100,adamic_adar_entropy,25.03321637302893,0.7976034099134118
Biological,Reguly_yeast_interactome_2006_LC-multiple,1213,2556,100,seal_entropy,0.5205176646327522,0.9488608729286423
Biological,Schemske_plant-pollinator_web_Schemske_plant-pollinator_web,39,59,100,spectral_entropy,0.7086223984142715,
Biological,Schemske_plant-pollinator_web_Schemske_plant-pollinator_web,39,59,80,spectral_entropy,0.782122905027933,
